N;F0;PER;d0;v0;collision
6;-4;0.360000;6032000;66;0
7;-4;0.420000;5488000;80;0
6;-8;0.450000;8338000;14;0
6;-4;0.420000;4714000;37;0
3;-7;0.350000;4027000;35;0
8;-4;0.250000;4647000;55;0
8;-6;0.410000;4115000;69;0
3;-7;0.220000;8549000;23;0
4;-6;0.480000;5721000;22;0
7;-2;0.460000;6721000;63;0
6;-5;0.400000;6474000;84;1
8;-3;0.330000;8500000;54;0
7;-6;0.420000;4273000;57;0
6;-4;0.420000;6618000;46;0
8;-6;0.440000;4627000;70;1
8;-7;0.490000;5278000;17;0
8;-7;0.210000;8707000;76;0
7;-2;0.210000;6012000;25;0
4;-1;0.320000;5042000;24;0
3;-8;0.410000;5823000;28;0
3;-8;0.290000;8513000;65;0
5;-7;0.490000;6205000;89;1
4;-3;0.390000;4309000;28;0
4;-5;0.390000;4120000;17;0
8;-1;0.390000;8737000;75;0
6;-4;0.310000;4871000;39;0
7;-3;0.220000;5594000;21;0
8;-7;0.350000;7840000;55;0
7;-4;0.440000;5925000;47;0
8;-3;0.420000;6906000;47;1
5;-5;0.380000;7585000;35;0
4;-8;0.330000;8240000;22;0
6;-3;0.460000;5647000;27;0
5;-8;0.300000;8329000;17;0
8;-3;0.260000;8590000;22;0
6;-5;0.300000;7471000;69;0
3;-3;0.410000;6274000;17;0
6;-6;0.390000;5180000;40;0
4;-5;0.270000;8887000;78;0
7;-6;0.400000;4008000;14;0
7;-6;0.310000;5336000;68;0
8;-5;0.450000;4877000;12;0
7;-2;0.360000;8298000;84;0
6;-1;0.300000;8039000;25;0
6;-4;0.490000;5728000;49;1
3;-7;0.300000;5363000;14;0
7;-4;0.210000;6669000;29;0
7;-7;0.220000;7979000;83;1
5;-3;0.260000;4641000;85;0
6;-4;0.290000;4981000;18;0
8;-3;0.330000;8719000;77;0
8;-2;0.420000;6621000;19;0
5;-5;0.440000;4658000;83;1
3;-8;0.240000;4243000;48;0
7;-6;0.420000;5051000;51;0
7;-6;0.230000;6968000;85;0
8;-5;0.430000;8871000;25;0
5;-8;0.340000;7515000;29;0
5;-6;0.300000;8149000;15;0
6;-8;0.350000;7142000;47;0
5;-3;0.330000;8129000;47;0
3;-4;0.460000;7854000;41;0
8;-3;0.220000;5430000;22;0
3;-2;0.300000;6198000;25;0
4;-6;0.480000;7982000;43;0
3;-5;0.460000;4390000;66;1
8;-5;0.400000;6633000;87;1
3;-4;0.200000;5438000;88;0
8;-1;0.360000;5890000;37;0
6;-6;0.410000;4874000;68;0
8;-3;0.220000;6000000;58;0
6;-4;0.310000;6220000;69;0
4;-6;0.440000;5742000;12;0
8;-5;0.480000;5825000;45;1
6;-2;0.400000;7123000;60;0
6;-4;0.290000;5037000;68;0
5;-2;0.300000;8290000;49;0
7;-7;0.300000;5174000;56;0
4;-7;0.280000;6565000;79;0
7;-7;0.410000;4213000;55;0
6;-7;0.350000;8567000;14;0
5;-4;0.260000;4863000;28;0
6;-3;0.350000;8186000;32;0
8;-5;0.200000;4009000;56;0
7;-3;0.380000;8100000;63;0
7;-2;0.460000;5216000;80;0
6;-6;0.400000;7474000;22;0
3;-6;0.250000;6020000;57;0
3;-3;0.440000;6000000;30;0
8;-4;0.320000;8191000;43;0
5;-2;0.410000;6302000;76;0
7;-7;0.360000;6933000;62;0
4;-5;0.410000;8003000;71;0
3;-4;0.280000;4976000;73;0
7;-8;0.390000;4004000;72;1
5;-3;0.350000;6758000;77;0
3;-5;0.300000;4921000;25;0
5;-7;0.260000;5193000;30;0
4;-6;0.350000;5975000;73;0
4;-6;0.350000;5193000;69;0
3;-1;0.330000;8297000;48;0
3;-1;0.300000;5487000;20;0
6;-3;0.230000;5001000;70;0
5;-7;0.370000;4788000;25;0
4;-5;0.320000;5019000;69;0
3;-6;0.450000;5173000;86;0
5;-2;0.340000;8254000;25;0
8;-3;0.440000;6381000;58;0
3;-5;0.370000;5524000;46;0
6;-7;0.220000;6776000;52;0
5;-2;0.420000;4466000;36;0
5;-8;0.330000;5596000;80;0
6;-8;0.370000;4731000;41;0
7;-5;0.240000;6508000;32;0
6;-8;0.270000;7024000;56;0
4;-7;0.470000;7252000;41;0
8;-2;0.450000;8634000;64;0
3;-1;0.360000;8977000;63;0
4;-3;0.320000;8835000;86;0
5;-5;0.450000;8382000;69;0
4;-4;0.480000;8538000;32;0
7;-7;0.410000;5753000;13;0
6;-3;0.290000;4472000;11;0
3;-6;0.480000;7151000;35;0
5;-2;0.270000;6773000;25;0
5;-3;0.490000;7510000;74;0
8;-4;0.470000;8696000;85;1
7;-3;0.380000;4797000;49;0
6;-5;0.390000;4220000;16;0
3;-3;0.450000;8887000;42;0
8;-5;0.420000;4192000;87;1
4;-7;0.200000;5157000;35;0
4;-4;0.400000;7676000;48;0
5;-1;0.320000;6522000;23;0
7;-2;0.330000;4311000;36;0
8;-2;0.290000;7285000;12;0
7;-8;0.290000;4567000;81;0
8;-4;0.230000;4336000;62;0
6;-3;0.440000;5242000;81;0
7;-8;0.320000;4547000;33;0
4;-8;0.280000;4599000;27;0
5;-2;0.410000;4726000;83;0
8;-8;0.490000;8030000;46;0
3;-4;0.250000;8086000;27;0
4;-6;0.280000;8636000;52;0
7;-2;0.480000;6344000;76;0
7;-6;0.350000;6927000;41;0
6;-6;0.290000;4169000;62;0
8;-8;0.490000;8580000;42;0
8;-5;0.400000;4497000;34;0
8;-8;0.490000;7805000;38;0
7;-8;0.490000;7004000;74;0
4;-4;0.310000;7321000;34;0
4;-8;0.490000;6630000;12;0
7;-6;0.210000;5240000;42;0
8;-7;0.430000;5572000;28;0
6;-8;0.460000;8440000;42;0
4;-4;0.240000;4595000;80;0
6;-5;0.260000;5320000;36;0
8;-8;0.460000;8021000;20;0
4;-4;0.480000;8351000;33;0
6;-6;0.310000;7331000;37;0
3;-4;0.200000;7315000;23;0
7;-6;0.490000;8317000;10;0
7;-2;0.450000;6287000;27;0
3;-4;0.400000;6546000;32;0
8;-8;0.300000;4664000;52;0
6;-7;0.390000;7937000;15;0
3;-6;0.360000;8924000;15;0
6;-7;0.430000;8401000;70;0
5;-7;0.220000;4613000;69;0
8;-2;0.260000;8359000;89;0
4;-7;0.460000;5862000;62;0
7;-1;0.460000;8179000;51;0
6;-6;0.480000;8881000;86;1
3;-1;0.290000;8497000;11;0
8;-2;0.380000;8696000;21;0
7;-4;0.450000;5894000;48;1
3;-7;0.200000;5934000;69;0
7;-8;0.460000;8679000;60;0
3;-5;0.490000;6920000;56;0
7;-3;0.380000;4811000;24;0
4;-8;0.210000;7065000;72;0
7;-8;0.430000;5109000;69;1
5;-6;0.480000;6559000;20;0
4;-6;0.370000;8847000;75;0
3;-5;0.310000;6114000;56;0
8;-2;0.200000;6697000;35;0
8;-3;0.200000;8988000;24;0
7;-4;0.280000;4599000;17;0
6;-4;0.280000;4184000;34;0
4;-1;0.200000;8037000;10;0
4;-3;0.370000;4583000;56;0
7;-7;0.310000;4322000;37;0
7;-6;0.250000;4075000;58;0
6;-6;0.230000;5473000;81;0
4;-8;0.420000;8168000;25;0
6;-1;0.380000;8623000;41;0
6;-2;0.330000;6573000;57;0
5;-4;0.300000;8993000;81;1
5;-7;0.470000;7850000;36;0
6;-1;0.230000;5618000;29;0
3;-1;0.410000;4896000;86;0
8;-4;0.210000;4480000;11;0
4;-7;0.240000;5039000;36;0
5;-8;0.390000;5078000;42;0
8;-2;0.460000;4773000;29;0
6;-1;0.440000;8291000;70;0
8;-3;0.200000;5649000;40;0
8;-3;0.450000;7309000;55;0
5;-5;0.280000;4963000;84;0
3;-3;0.470000;7244000;46;0
5;-2;0.370000;5156000;55;0
7;-7;0.430000;4817000;80;1
5;-2;0.330000;5237000;49;0
5;-8;0.280000;8376000;36;0
8;-3;0.470000;8165000;78;0
7;-1;0.260000;8770000;83;0
8;-5;0.330000;8253000;59;0
4;-8;0.420000;6556000;22;0
4;-4;0.370000;6212000;34;0
8;-1;0.250000;4705000;61;0
6;-8;0.340000;5538000;65;1
5;-3;0.250000;4115000;68;0
4;-5;0.250000;6447000;17;0
7;-8;0.230000;4541000;36;0
6;-5;0.280000;6001000;66;0
8;-4;0.480000;6217000;11;0
7;-6;0.370000;8718000;37;0
6;-6;0.300000;8428000;17;0
7;-5;0.240000;7381000;75;0
3;-6;0.290000;5967000;84;0
8;-3;0.250000;8930000;60;0
3;-5;0.250000;8752000;49;0
7;-6;0.400000;7071000;60;0
7;-2;0.230000;7034000;39;0
8;-6;0.430000;6239000;47;1
8;-5;0.390000;6109000;31;0
3;-4;0.370000;7481000;53;0
7;-4;0.260000;5593000;33;0
6;-7;0.310000;4365000;53;0
3;-7;0.370000;4227000;50;0
3;-4;0.260000;4787000;68;0
5;-5;0.310000;5875000;78;0
6;-2;0.400000;8970000;30;0
6;-5;0.380000;5369000;13;0
6;-8;0.290000;8962000;16;0
6;-3;0.380000;7288000;60;0
7;-4;0.360000;5933000;31;0
7;-3;0.330000;6521000;49;0
7;-2;0.320000;7920000;72;0
7;-1;0.410000;8337000;14;0
5;-2;0.440000;4086000;50;0
5;-4;0.430000;6359000;38;0
3;-6;0.390000;4518000;25;0
3;-2;0.400000;4175000;84;0
8;-3;0.200000;6042000;37;0
6;-5;0.480000;8351000;79;1
4;-7;0.470000;4365000;40;0
6;-7;0.470000;8577000;35;0
5;-6;0.490000;4092000;20;0
6;-8;0.450000;7283000;88;1
7;-5;0.410000;5225000;23;0
5;-8;0.340000;7454000;44;0
7;-4;0.430000;5768000;88;1
6;-7;0.470000;4910000;50;1
7;-4;0.430000;5354000;25;0
7;-5;0.410000;6569000;78;0
4;-8;0.310000;6009000;71;0
4;-6;0.200000;6377000;39;0
3;-4;0.460000;4114000;71;0
5;-7;0.350000;4728000;50;0
8;-7;0.290000;6993000;32;0
4;-5;0.290000;6785000;60;0
6;-3;0.400000;8484000;30;0
8;-7;0.250000;6645000;84;1
7;-7;0.470000;8919000;77;1
4;-2;0.380000;7117000;18;0
8;-2;0.340000;7596000;75;0
8;-8;0.310000;5391000;41;0
4;-3;0.290000;6761000;23;0
5;-8;0.410000;6874000;79;1
7;-7;0.310000;8011000;28;0
8;-6;0.340000;8166000;31;0
8;-4;0.340000;5467000;20;0
7;-4;0.300000;5943000;36;0
3;-2;0.300000;7472000;21;0
7;-4;0.410000;6280000;89;0
5;-4;0.260000;4438000;22;0
6;-2;0.480000;4780000;89;0
8;-2;0.400000;5708000;82;0
3;-3;0.280000;7629000;60;0
3;-2;0.370000;5548000;42;0
4;-1;0.230000;7492000;43;0
5;-3;0.450000;8627000;34;0
4;-3;0.240000;4026000;68;0
4;-3;0.300000;8878000;65;0
6;-4;0.230000;4466000;37;0
8;-5;0.330000;8654000;86;0
4;-8;0.430000;4475000;50;0
8;-6;0.460000;8375000;80;1
7;-4;0.350000;6278000;48;0
3;-6;0.210000;4247000;11;0
4;-2;0.210000;5592000;65;0
7;-7;0.430000;8824000;73;1
5;-6;0.240000;7638000;34;0
3;-8;0.200000;7134000;36;0
7;-4;0.350000;7789000;76;0
3;-7;0.290000;7524000;17;0
6;-6;0.490000;7728000;81;1
3;-6;0.310000;7668000;19;0
8;-8;0.400000;5578000;81;0
3;-3;0.300000;8079000;67;0
6;-6;0.450000;5841000;45;1
7;-7;0.370000;4676000;60;0
8;-6;0.300000;6899000;41;0
7;-2;0.300000;6490000;19;0
3;-2;0.200000;8423000;12;0
4;-6;0.380000;4061000;44;0
8;-1;0.430000;4898000;42;0
3;-3;0.320000;4511000;46;0
4;-7;0.210000;5110000;25;0
3;-7;0.340000;7750000;41;0
3;-4;0.300000;8218000;58;0
4;-3;0.450000;6360000;58;0
5;-8;0.260000;7483000;88;0
3;-4;0.480000;8405000;67;0
8;-5;0.350000;8103000;80;0
4;-4;0.440000;6358000;83;0
8;-7;0.380000;6130000;25;0
4;-3;0.460000;6917000;28;0
6;-2;0.330000;8878000;70;0
4;-2;0.400000;8754000;27;0
4;-4;0.230000;5986000;34;0
3;-3;0.250000;4043000;19;0
6;-3;0.320000;6010000;33;0
3;-2;0.400000;4280000;77;0
5;-5;0.210000;8913000;82;0
6;-4;0.210000;8514000;20;0
7;-7;0.350000;8470000;25;0
8;-4;0.490000;4286000;36;0
4;-8;0.210000;5227000;16;0
5;-4;0.420000;5396000;17;0
8;-7;0.230000;7097000;80;1
8;-6;0.270000;7947000;77;0
8;-6;0.280000;5082000;55;0
4;-2;0.360000;5864000;19;0
7;-7;0.480000;8110000;38;1
6;-7;0.330000;6687000;74;1
5;-1;0.220000;6673000;20;0
5;-4;0.490000;6767000;42;0
8;-7;0.330000;7993000;48;0
5;-7;0.360000;5853000;62;0
3;-2;0.310000;6503000;89;0
7;-7;0.230000;5324000;64;0
8;-6;0.230000;7420000;41;0
5;-4;0.270000;5983000;10;0
5;-3;0.230000;4146000;37;0
7;-7;0.280000;5207000;46;0
8;-3;0.210000;4934000;67;0
8;-2;0.220000;7265000;16;0
7;-7;0.430000;5081000;42;0
5;-8;0.440000;8316000;23;0
3;-4;0.440000;7932000;41;0
3;-5;0.310000;5109000;54;0
6;-4;0.290000;6107000;55;0
8;-5;0.210000;4922000;30;0
6;-4;0.300000;7439000;69;0
8;-2;0.450000;7501000;76;0
8;-4;0.410000;7762000;42;0
3;-6;0.300000;5661000;50;0
4;-8;0.400000;4890000;45;0
3;-6;0.400000;4314000;12;0
6;-2;0.400000;6006000;88;0
7;-5;0.230000;6352000;48;0
3;-3;0.340000;5169000;36;0
4;-7;0.410000;6766000;29;0
8;-1;0.350000;6313000;39;0
7;-8;0.440000;4618000;43;0
7;-4;0.370000;4344000;64;0
7;-3;0.440000;7629000;52;0
8;-7;0.380000;7389000;74;0
5;-2;0.290000;8117000;15;0
3;-8;0.250000;6275000;82;0
4;-2;0.410000;4658000;54;0
8;-5;0.410000;6774000;32;0
3;-8;0.380000;5611000;14;0
7;-6;0.450000;4897000;59;0
5;-7;0.410000;4978000;13;0
3;-3;0.480000;4090000;46;0
3;-7;0.370000;7158000;65;0
4;-2;0.410000;5501000;63;0
3;-6;0.460000;6792000;83;1
3;-8;0.270000;8522000;26;0
7;-1;0.290000;8809000;39;0
8;-3;0.250000;6606000;44;0
6;-3;0.340000;7404000;48;0
5;-4;0.490000;8256000;19;0
3;-3;0.360000;7701000;20;0
5;-3;0.470000;6736000;60;0
3;-3;0.370000;5783000;31;0
7;-8;0.370000;8042000;19;0
6;-8;0.300000;5300000;81;0
4;-3;0.330000;5849000;25;0
5;-1;0.400000;8014000;51;0
5;-8;0.330000;5262000;32;0
5;-5;0.290000;4940000;84;0
3;-7;0.270000;8424000;45;0
8;-2;0.440000;4989000;52;0
4;-5;0.260000;6348000;53;0
6;-6;0.360000;5556000;22;0
3;-4;0.340000;6710000;74;0
8;-8;0.430000;4822000;66;1
4;-4;0.480000;8985000;68;0
5;-5;0.390000;7784000;83;1
5;-1;0.280000;5901000;22;0
8;-7;0.240000;6545000;49;0
6;-1;0.240000;8827000;38;0
4;-8;0.430000;6525000;62;0
5;-7;0.200000;8714000;21;0
7;-3;0.290000;4128000;43;0
6;-5;0.260000;5494000;25;0
8;-5;0.460000;8196000;10;0
4;-8;0.470000;7041000;64;0
5;-7;0.340000;4022000;66;1
7;-7;0.290000;6564000;20;0
7;-8;0.430000;8851000;15;0
4;-2;0.300000;8113000;85;0
4;-2;0.280000;8883000;34;0
4;-3;0.410000;6536000;51;0
4;-8;0.460000;5482000;81;0
5;-7;0.370000;6590000;45;0
5;-4;0.290000;7948000;20;0
5;-6;0.240000;8587000;47;0
4;-5;0.200000;4252000;74;0
5;-6;0.290000;4833000;66;0
3;-8;0.250000;5500000;54;0
7;-5;0.270000;8726000;89;0
6;-2;0.460000;5826000;80;0
4;-4;0.470000;5641000;29;0
6;-7;0.300000;8498000;30;0
7;-6;0.490000;6191000;54;0
8;-7;0.300000;5588000;88;0
4;-5;0.300000;7904000;37;0
7;-2;0.470000;4261000;32;0
7;-8;0.210000;6116000;58;0
4;-6;0.340000;8528000;23;0
6;-8;0.280000;5576000;73;0
7;-3;0.370000;8891000;37;0
8;-8;0.410000;7834000;27;0
5;-4;0.390000;4212000;50;0
4;-7;0.370000;8088000;72;0
7;-5;0.220000;6837000;39;0
7;-3;0.310000;7446000;32;0
3;-5;0.270000;7722000;37;0
6;-4;0.460000;5425000;21;0
4;-6;0.360000;8331000;70;1
7;-3;0.380000;6548000;65;0
8;-2;0.310000;8764000;45;0
8;-5;0.290000;5157000;68;0
4;-3;0.290000;4953000;57;0
5;-4;0.340000;8526000;26;0
3;-5;0.320000;6049000;52;0
3;-3;0.430000;7740000;21;0
4;-1;0.330000;8163000;30;0
8;-7;0.450000;5184000;52;0
4;-6;0.350000;5595000;21;0
7;-7;0.400000;4157000;30;0
5;-3;0.290000;6879000;67;0
8;-4;0.380000;7474000;20;0
8;-8;0.450000;7334000;17;0
7;-4;0.440000;6916000;74;1
4;-7;0.490000;6085000;36;0
5;-8;0.290000;4699000;66;0
3;-3;0.250000;5366000;53;0
6;-3;0.430000;4637000;71;0
8;-7;0.220000;5854000;70;0
8;-5;0.460000;6515000;70;1
6;-4;0.480000;6653000;72;1
4;-3;0.240000;4218000;13;0
8;-5;0.460000;5315000;43;1
5;-6;0.440000;4026000;55;0
5;-7;0.200000;6771000;87;0
4;-2;0.340000;5938000;48;0
7;-7;0.230000;6317000;16;0
3;-6;0.360000;8767000;62;0
3;-8;0.470000;5474000;71;0
5;-4;0.230000;5552000;53;0
5;-2;0.230000;7868000;82;0
5;-5;0.380000;8501000;82;0
6;-3;0.380000;8304000;31;0
8;-6;0.210000;8247000;49;0
7;-8;0.220000;8071000;38;0
5;-6;0.260000;4507000;69;0
3;-8;0.210000;5152000;16;0
5;-7;0.440000;7817000;32;0
6;-2;0.290000;6570000;38;0
6;-5;0.480000;4256000;22;0
7;-6;0.240000;4516000;54;0
7;-2;0.400000;5199000;15;0
4;-5;0.330000;7428000;36;0
5;-7;0.490000;5802000;87;1
8;-7;0.380000;6398000;27;0
8;-1;0.270000;4279000;75;0
3;-1;0.340000;6656000;32;0
3;-5;0.220000;7219000;51;0
3;-4;0.200000;8608000;33;0
6;-3;0.450000;7967000;20;0
3;-7;0.360000;4296000;74;0
4;-8;0.250000;7375000;13;0
5;-8;0.390000;5030000;30;0
8;-8;0.430000;6655000;31;0
4;-5;0.470000;7331000;18;0
3;-6;0.390000;8241000;50;0
6;-5;0.200000;5373000;16;0
3;-4;0.390000;8066000;40;0
8;-6;0.240000;6825000;86;0
5;-8;0.240000;6631000;35;0
3;-8;0.240000;8725000;13;0
3;-2;0.350000;5055000;81;0
6;-7;0.460000;8480000;87;0
8;-4;0.420000;8947000;23;1
3;-8;0.280000;8824000;72;0
6;-7;0.490000;4750000;12;0
5;-4;0.270000;5901000;50;0
3;-2;0.320000;4882000;81;0
3;-7;0.470000;8222000;52;0
8;-7;0.250000;4395000;51;0
6;-5;0.390000;6485000;34;0
8;-7;0.330000;6018000;84;1
5;-8;0.310000;4724000;16;0
7;-6;0.200000;7614000;64;0
7;-8;0.270000;7278000;50;0
8;-3;0.350000;5172000;31;0
3;-2;0.200000;8134000;74;0
5;-3;0.420000;8857000;42;0
7;-3;0.470000;7617000;62;0
8;-2;0.340000;6307000;20;0
5;-7;0.240000;4216000;28;0
7;-6;0.200000;4897000;16;0
3;-8;0.480000;5865000;83;1
4;-8;0.260000;6664000;60;0
3;-8;0.390000;6765000;35;0
7;-3;0.350000;7452000;63;0
4;-7;0.290000;4698000;84;0
5;-8;0.290000;6586000;11;0
3;-8;0.360000;8595000;66;0
6;-7;0.490000;6008000;71;1
7;-3;0.380000;4111000;10;0
7;-8;0.430000;4785000;77;1
6;-4;0.320000;4610000;12;0
5;-7;0.300000;8468000;75;1
4;-5;0.490000;5969000;48;0
7;-3;0.350000;7242000;55;0
7;-6;0.280000;6948000;75;0
5;-8;0.320000;8400000;26;0
4;-1;0.310000;4247000;17;0
4;-2;0.350000;7371000;42;0
7;-6;0.350000;4476000;20;0
5;-6;0.290000;4240000;42;0
6;-3;0.380000;4820000;34;0
8;-8;0.270000;6927000;38;0
5;-4;0.420000;7583000;78;0
3;-4;0.470000;4237000;40;0
4;-4;0.280000;6171000;74;0
6;-4;0.250000;7534000;17;0
3;-1;0.300000;8614000;66;0
7;-4;0.280000;4192000;84;0
6;-3;0.220000;8941000;25;0
8;-2;0.220000;8368000;32;0
4;-2;0.350000;5590000;26;0
6;-6;0.360000;7736000;85;0
6;-5;0.450000;6017000;88;1
8;-5;0.460000;4220000;83;1
4;-3;0.360000;8834000;47;0
3;-4;0.280000;7266000;80;0
3;-7;0.210000;4111000;39;0
4;-5;0.320000;8309000;88;0
8;-3;0.300000;7005000;20;0
3;-2;0.300000;8714000;16;0
7;-3;0.320000;6939000;11;0
7;-8;0.260000;8970000;21;0
4;-5;0.330000;6354000;18;0
7;-2;0.480000;6437000;26;0
6;-2;0.420000;8682000;47;0
4;-6;0.490000;8174000;22;0
5;-7;0.490000;4700000;87;1
7;-4;0.390000;5285000;66;0
3;-7;0.320000;7530000;48;0
4;-6;0.360000;8380000;85;1
7;-4;0.350000;4975000;79;0
6;-3;0.280000;4701000;60;0
8;-2;0.410000;4605000;64;0
4;-7;0.350000;4171000;34;0
7;-3;0.320000;5554000;57;0
5;-5;0.310000;5767000;14;0
5;-3;0.320000;7704000;61;0
5;-2;0.400000;5592000;82;0
4;-4;0.300000;8105000;29;0
3;-2;0.300000;7129000;14;0
4;-6;0.470000;6368000;31;0
7;-4;0.480000;6220000;61;0
5;-8;0.490000;4393000;55;1
5;-5;0.390000;5035000;35;0
5;-2;0.300000;8831000;50;0
7;-6;0.280000;5013000;61;0
5;-6;0.220000;7267000;82;0
8;-7;0.240000;5085000;55;0
7;-2;0.440000;6979000;35;0
8;-6;0.460000;7743000;71;1
6;-5;0.310000;8981000;37;0
4;-5;0.380000;6352000;74;0
4;-5;0.270000;4073000;72;0
7;-3;0.380000;8286000;42;0
4;-4;0.400000;6485000;77;0
8;-2;0.250000;6955000;39;0
7;-8;0.260000;4288000;69;0
8;-7;0.350000;7188000;10;0
7;-3;0.480000;6131000;40;0
6;-7;0.200000;6666000;37;0
3;-2;0.250000;7537000;35;0
8;-5;0.230000;6945000;27;0
5;-4;0.320000;4849000;89;0
7;-4;0.390000;7215000;46;0
5;-7;0.330000;6984000;67;0
6;-4;0.390000;8940000;42;0
3;-4;0.300000;7363000;35;0
5;-4;0.200000;5458000;14;0
5;-6;0.200000;5281000;83;0
5;-4;0.480000;6256000;71;0
6;-7;0.400000;4087000;70;1
4;-3;0.220000;6908000;30;0
7;-6;0.340000;5549000;47;0
7;-3;0.430000;6156000;40;0
6;-4;0.240000;6507000;66;0
8;-5;0.350000;5724000;75;0
3;-6;0.300000;6158000;11;0
5;-2;0.200000;6769000;31;0
4;-4;0.440000;8228000;35;0
6;-7;0.350000;8153000;12;0
4;-1;0.310000;5929000;57;0
4;-2;0.330000;8759000;70;0
7;-5;0.210000;8262000;73;0
8;-4;0.210000;4173000;64;0
7;-4;0.400000;7699000;79;0
7;-8;0.320000;4901000;19;0
3;-7;0.260000;7141000;40;0
4;-4;0.220000;5138000;57;0
6;-8;0.220000;4709000;74;0
6;-8;0.250000;7188000;26;0
3;-7;0.440000;4888000;10;0
7;-7;0.340000;7986000;30;0
7;-3;0.270000;7723000;11;0
4;-8;0.210000;4756000;20;0
6;-8;0.360000;5401000;20;0
8;-3;0.450000;8693000;24;0
4;-6;0.470000;6715000;48;0
3;-1;0.340000;6197000;50;0
7;-1;0.230000;4302000;30;0
5;-3;0.300000;8563000;33;0
7;-3;0.370000;8455000;71;0
5;-6;0.390000;8590000;33;0
5;-8;0.310000;8933000;33;0
6;-6;0.490000;7629000;57;1
4;-1;0.400000;5857000;39;0
6;-3;0.470000;7642000;43;0
5;-7;0.430000;5204000;77;0
5;-6;0.380000;5854000;24;0
5;-4;0.340000;4007000;12;0
4;-4;0.390000;8191000;14;0
4;-8;0.370000;5284000;17;0
6;-6;0.330000;7687000;41;0
7;-2;0.360000;8225000;25;0
7;-1;0.300000;5457000;46;0
5;-7;0.310000;5963000;70;0
7;-8;0.270000;6443000;87;0
6;-3;0.470000;8366000;67;0
4;-7;0.250000;7030000;65;0
7;-7;0.390000;4682000;41;0
7;-3;0.280000;8679000;52;0
4;-5;0.430000;7059000;24;0
5;-6;0.330000;4567000;10;0
6;-4;0.400000;8451000;32;0
5;-2;0.440000;7391000;23;0
3;-8;0.400000;5590000;11;0
7;-8;0.290000;6167000;30;0
5;-4;0.220000;8389000;50;0
7;-4;0.450000;4323000;70;0
4;-6;0.470000;4086000;50;0
4;-5;0.340000;6049000;12;0
5;-8;0.280000;7113000;87;0
8;-7;0.240000;5254000;74;0
4;-2;0.370000;7312000;57;0
8;-8;0.290000;5941000;21;0
8;-6;0.460000;5018000;68;1
6;-7;0.200000;4152000;83;0
5;-3;0.270000;4027000;80;0
8;-2;0.230000;4708000;27;0
7;-7;0.230000;4533000;57;0
3;-5;0.320000;7591000;88;0
8;-7;0.270000;5748000;36;0
5;-2;0.360000;4044000;79;0
7;-7;0.240000;4664000;84;0
7;-6;0.350000;8679000;43;0
6;-5;0.200000;4557000;68;0
3;-4;0.290000;5342000;71;0
7;-3;0.200000;8971000;35;0
5;-6;0.460000;6524000;16;0
7;-8;0.450000;6290000;84;1
5;-1;0.370000;5140000;19;0
8;-3;0.330000;5412000;25;0
3;-6;0.340000;8436000;74;0
8;-1;0.360000;8976000;19;0
6;-4;0.450000;4760000;62;0
4;-4;0.230000;5961000;61;0
8;-6;0.340000;5169000;71;1
7;-1;0.260000;8800000;74;0
5;-4;0.390000;8735000;79;0
3;-5;0.270000;4349000;84;0
5;-3;0.290000;4872000;28;0
3;-8;0.380000;5083000;39;0
5;-8;0.270000;5660000;58;0
5;-3;0.230000;8843000;85;0
4;-2;0.450000;4746000;25;0
8;-8;0.410000;4239000;26;0
5;-5;0.470000;6602000;63;0
4;-2;0.280000;8516000;57;0
5;-2;0.410000;8652000;73;0
4;-7;0.350000;7389000;39;0
3;-4;0.240000;5096000;76;0
3;-6;0.480000;6570000;40;0
3;-2;0.260000;7734000;79;0
7;-7;0.310000;8804000;87;0
7;-2;0.290000;6913000;66;0
3;-3;0.360000;6779000;63;0
5;-2;0.300000;6530000;44;0
5;-8;0.250000;4669000;71;0
6;-3;0.210000;7843000;59;0
3;-8;0.360000;6214000;30;0
7;-8;0.260000;6812000;50;0
6;-6;0.420000;5848000;56;0
5;-3;0.210000;4568000;15;0
4;-3;0.280000;4422000;52;0
7;-7;0.410000;7059000;68;0
4;-3;0.330000;5686000;72;0
8;-5;0.410000;6077000;53;1
8;-7;0.410000;8351000;81;0
7;-7;0.310000;8211000;57;0
7;-5;0.380000;4588000;79;0
4;-4;0.400000;5124000;23;0
8;-8;0.490000;5322000;34;0
4;-5;0.340000;8865000;69;0
3;-6;0.320000;5052000;41;0
5;-6;0.210000;5657000;60;0
4;-3;0.490000;6460000;77;0
7;-7;0.260000;5514000;82;0
3;-8;0.450000;7634000;74;0
8;-5;0.270000;5906000;42;0
3;-2;0.250000;7078000;54;0
3;-7;0.440000;7066000;66;1
6;-3;0.340000;4386000;42;0
5;-5;0.360000;4911000;26;0
7;-4;0.320000;8095000;14;0
8;-8;0.280000;8559000;70;0
7;-7;0.260000;7432000;13;0
6;-7;0.210000;5372000;68;0
6;-6;0.410000;5598000;53;0
8;-8;0.480000;5279000;39;0
7;-4;0.390000;8889000;83;0
3;-6;0.370000;5283000;65;0
5;-3;0.260000;8343000;84;0
5;-1;0.220000;6534000;32;0
4;-8;0.200000;7892000;54;0
3;-7;0.390000;5587000;78;0
4;-6;0.420000;6150000;63;0
5;-8;0.380000;6405000;68;0
